time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
11.1022,Blue,403.04,595.44,93.71,110.61,0.716,426.06,568.60,1.000,377.08,566.98,1.000,368.89,601.84,1.000,418.25,603.57,1.000,ongoing
11.1024,Red,1142.74,696.31,130.51,123.51,0.633,1161.92,658.80,1.000,1113.40,664.02,1.000,1119.52,698.71,1.000,1174.08,688.10,1.000,ongoing
11.2949,Blue,508.89,591.43,87.17,107.61,0.721,539.33,560.18,1.000,485.79,556.47,1.000,475.49,591.71,1.000,525.96,597.53,1.000,ongoing
11.4878,Blue,534.90,613.47,90.32,106.80,0.721,564.35,585.87,1.000,511.34,580.73,1.000,502.28,618.69,1.000,559.35,622.16,1.000,ongoing
15.7620,Blue,614.71,578.45,92.78,115.63,0.681,640.31,563.36,1.000,614.29,549.36,1.000,592.91,568.59,1.000,615.46,579.59,1.000,ongoing
15.9594,Unknown,640.80,564.29,98.93,122.91,0.629,649.22,536.07,1.000,624.07,540.88,1.000,626.07,551.78,1.000,645.14,554.31,1.000,ongoing
16.9297,Blue,581.08,548.77,94.96,122.03,0.686,605.27,519.11,1.000,560.40,517.77,1.000,553.54,543.80,1.000,597.26,550.79,1.000,ongoing
17.1256,Blue,561.66,568.84,94.84,122.30,0.706,579.65,550.57,1.000,551.94,544.21,1.000,535.51,561.76,1.000,560.81,570.47,1.000,ongoing
17.3273,Blue,497.54,585.57,95.50,123.58,0.683,515.75,571.13,1.000,490.08,563.81,1.000,474.60,579.53,1.000,494.16,589.76,1.000,ongoing
17.3274,Red,1192.88,522.86,145.10,141.62,0.651,1209.70,484.98,1.000,1163.10,499.48,1.000,1183.89,533.11,1.000,1227.11,524.11,1.000,ongoing
17.5226,Red,987.51,525.38,116.91,123.78,0.695,992.60,488.54,1.000,950.35,508.56,1.000,979.68,541.39,1.000,1018.56,513.00,1.000,ongoing
